Order Date,Ship Mode,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Time_taken,Seasons_of_the_year,month,day_of_week,week_of_year,is_holiday,Sales,Quantity,Discount,Profit,price_per_unit
2014-06-21,Standard Class,Toby Ritter,Consumer,Belleville,New Jersey,East,Office Supplies,Labels,Avery 508,7,Summer,6,5,25,False,9.82,2,0.0,4.8118,4.91
2011-05-09,Standard Class,Patrick Gardner,Consumer,San Francisco,California,West,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,6,Spring,5,0,19,False,67.8,4,0.0,4.068,16.95
2011-05-09,Standard Class,Patrick Gardner,Consumer,San Francisco,California,West,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,6,Spring,5,0,19,False,167.97,3,0.0,40.3128,55.99
2014-08-22,Standard Class,Greg Tran,Consumer,Lakeville,Minnesota,Central,Office Supplies,Fasteners,Advantus Plastic Paper Clips,7,Summer,8,4,34,False,35.0,7,0.0,16.8,5.0
2014-08-22,Standard Class,Greg Tran,Consumer,Lakeville,Minnesota,Central,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,7,Summer,8,4,34,False,37.24,4,0.0,10.7996,9.31
2014-08-22,Standard Class,Greg Tran,Consumer,Lakeville,Minnesota,Central,Office Supplies,Envelopes,Security-Tint Envelopes,7,Summer,8,4,34,False,15.28,2,0.0,7.4872,7.64
2014-06-17,Second Class,Joel Eaton,Consumer,Florence,Kentucky,South,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",5,Summer,6,1,25,False,301.96,2,0.0,90.588,150.98
2014-06-17,Second Class,Joel Eaton,Consumer,Florence,Kentucky,South,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",5,Summer,6,1,25,False,180.66,3,0.0,50.5848,60.22
2014-06-17,Second Class,Joel Eaton,Consumer,Florence,Kentucky,South,Technology,Phones,Pyle PMP37LED,5,Summer,6,1,25,False,191.98,2,0.0,51.8346,95.99
2014-06-17,Second Class,Joel Eaton,Consumer,Florence,Kentucky,South,Technology,Phones,Clarity 53712,5,Summer,6,1,25,False,65.99,1,0.0,17.1574,65.99
2013-07-24,Standard Class,Jennifer Braxton,Corporate,Tampa,Florida,South,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,4,Summer,7,2,30,False,35.216,2,0.2,2.6412,17.608
2013-07-24,Standard Class,Jennifer Braxton,Corporate,Tampa,Florida,South,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",4,Summer,7,2,30,False,23.696,2,0.2,6.5164,11.848
2013-07-24,Standard Class,Jennifer Braxton,Corporate,Tampa,Florida,South,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,4,Summer,7,2,30,False,265.475,1,0.5,-111.4995,265.475
2011-09-08,Second Class,Lisa Hazard,Consumer,Tyler,Texas,Central,Office Supplies,Binders,GBC ProClick Punch Binding System,5,Autumn,9,3,36,False,51.184,4,0.8,-79.3352,12.796
2014-11-05,Standard Class,James Lanier,Home Office,Columbia,Tennessee,South,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4 x 11",7,Autumn,11,2,45,False,9.664,2,0.2,3.2616,4.832
2013-03-08,Standard Class,Ed Braxton,Corporate,Fort Worth,Texas,Central,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,5,Spring,3,4,10,False,21.072,3,0.2,1.5804,7.024
2012-11-20,Standard Class,Brian Moss,Corporate,New York City,New York,East,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,5,Autumn,11,1,47,False,60.45,3,0.0,16.3215,20.150000000000002
2012-11-20,Standard Class,Brian Moss,Corporate,New York City,New York,East,Office Supplies,Art,Newell 335,5,Autumn,11,1,47,False,11.52,4,0.0,3.3408,2.88
2012-11-20,Standard Class,Brian Moss,Corporate,New York City,New York,East,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,5,Autumn,11,1,47,False,186.048,4,0.2,9.3024,46.512
2013-11-08,First Class,Eudokia Martin,Corporate,Los Angeles,California,West,Office Supplies,Binders,Fellowes Binding Cases,2,Autumn,11,4,45,False,37.44,4,0.2,11.7,9.36
2013-11-08,First Class,Eudokia Martin,Corporate,Los Angeles,California,West,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,2,Autumn,11,4,45,False,26.976,4,0.2,8.7672,6.744
2013-11-08,First Class,Eudokia Martin,Corporate,Los Angeles,California,West,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,2,Autumn,11,4,45,False,11.36,2,0.0,3.2944,5.68
2013-11-08,First Class,Eudokia Martin,Corporate,Los Angeles,California,West,Office Supplies,Labels,Avery 486,2,Autumn,11,4,45,False,14.62,2,0.0,6.8714,7.31
2012-10-13,Standard Class,Art Foster,Consumer,Louisville,Kentucky,South,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,4,Autumn,10,5,41,False,83.72,7,0.0,23.4416,11.959999999999999
2012-10-13,Standard Class,Art Foster,Consumer,Louisville,Kentucky,South,Furniture,Chairs,Global Deluxe Office Fabric Chairs,4,Autumn,10,5,41,False,287.94,3,0.0,77.7438,95.98
2014-01-02,Standard Class,Guy Armstrong,Consumer,Lorain,Ohio,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",5,Winter,1,3,1,False,48.896,4,0.2,8.5568,12.224
2011-02-08,Standard Class,Cyma Kinney,Corporate,Linden,New Jersey,East,Technology,Accessories,Maxell DVD-RAM Discs,5,Winter,2,1,6,False,115.36,7,0.0,49.6048,16.48
2013-06-21,Second Class,Dave Poirier,Corporate,Salinas,California,West,Office Supplies,Art,DIXON Oriole Pencils,5,Summer,6,4,25,False,5.16,2,0.0,1.3416,2.58
2013-06-21,Second Class,Dave Poirier,Corporate,Salinas,California,West,Office Supplies,Paper,Xerox 202,5,Summer,6,4,25,False,38.88,6,0.0,18.6624,6.48
2013-05-29,Standard Class,Valerie Dominguez,Consumer,Jackson,Mississippi,South,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",7,Spring,5,2,22,False,185.88,6,0.0,50.1876,30.98
2013-02-19,Standard Class,Greg Tran,Consumer,New York City,New York,East,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",5,Winter,2,1,8,False,44.46,2,0.0,14.6718,22.23
2013-02-19,Standard Class,Greg Tran,Consumer,New York City,New York,East,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,5,Winter,2,1,8,False,242.94,3,0.0,9.7176,80.98
2011-08-03,Standard Class,Berenike Kampe,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1884,5,Summer,8,2,31,False,39.96,2,0.0,18.7812,19.98
2011-08-03,Standard Class,Berenike Kampe,Consumer,New York City,New York,East,Office Supplies,Supplies,Acme Box Cutter Scissors,5,Summer,8,2,31,False,102.3,10,0.0,26.598,10.23
2011-08-03,Standard Class,Berenike Kampe,Consumer,New York City,New York,East,Office Supplies,Storage,Staples,5,Summer,8,2,31,False,21.36,2,0.0,5.7672,10.68
2014-04-11,Standard Class,Sanjit Jacobs,Home Office,New Brunswick,New Jersey,East,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",5,Spring,4,4,15,False,7.61,1,0.0,3.5767,7.61
2014-04-11,Standard Class,Sanjit Jacobs,Home Office,New Brunswick,New Jersey,East,Office Supplies,Fasteners,OIC Binder Clips,5,Spring,4,4,15,False,7.16,2,0.0,3.58,3.58
2011-06-09,Standard Class,Chuck Magee,Consumer,San Francisco,California,West,Office Supplies,Supplies,Staples,7,Summer,6,3,23,False,7.36,2,0.0,0.1472,3.68
2011-06-09,Standard Class,Chuck Magee,Consumer,San Francisco,California,West,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,7,Summer,6,3,23,False,23.1,2,0.0,10.626,11.55
2013-01-05,Second Class,Anthony Johnson,Corporate,Jacksonville,Florida,South,Technology,Accessories,Logitech MX Performance Wireless Mouse,2,Winter,1,5,1,False,191.472,6,0.2,40.6878,31.912000000000003
2013-01-05,Second Class,Anthony Johnson,Corporate,Jacksonville,Florida,South,Office Supplies,Art,Newell 337,2,Winter,1,5,1,False,5.248,2,0.2,0.5904,2.624
2013-01-05,Second Class,Anthony Johnson,Corporate,Jacksonville,Florida,South,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",2,Winter,1,5,1,False,59.184,2,0.2,5.1786,29.592
2011-01-11,Standard Class,Anthony Jacobs,Corporate,Springfield,Virginia,South,Office Supplies,Labels,Avery 482,5,Winter,1,1,2,False,2.89,1,0.0,1.3583,2.89
2011-01-11,Standard Class,Anthony Jacobs,Corporate,Springfield,Virginia,South,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",5,Winter,1,1,2,False,51.94,1,0.0,21.2954,51.94
2013-09-30,First Class,Linda Southworth,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 483,3,Autumn,9,0,40,False,15.936,4,0.2,5.1792,3.984
2011-04-06,Standard Class,Guy Phonely,Corporate,Lancaster,Pennsylvania,East,Office Supplies,Binders,Large Capacity Hanging Post Binders,4,Spring,4,2,14,False,44.91,6,0.7,-35.928,7.484999999999999
2013-09-04,First Class,Paul Knutson,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2,Autumn,9,2,36,False,1141.47,5,0.7,-760.98,228.294
2013-09-04,First Class,Paul Knutson,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,Cisco SPA301,2,Autumn,9,2,36,False,280.782,3,0.4,-46.797,93.594
2012-10-19,First Class,Tracy Blumstein,Consumer,Concord,New Hampshire,East,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,1,Autumn,10,4,42,False,34.44,3,0.0,17.22,11.479999999999999
2011-12-10,Standard Class,Sally Matthias,Consumer,New York City,New York,East,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",5,Winter,12,5,49,False,11.36,2,0.0,5.2256,5.68
2011-12-10,Standard Class,Sally Matthias,Consumer,New York City,New York,East,Office Supplies,Binders,Poly Designer Cover & Back,5,Winter,12,5,49,False,106.344,7,0.2,37.2204,15.191999999999998
2014-08-26,Standard Class,Guy Armstrong,Consumer,Charlotte,North Carolina,South,Office Supplies,Paper,Xerox 1910,4,Summer,8,1,35,False,192.16,5,0.2,67.256,38.432
2013-01-17,Standard Class,Chuck Clark,Home Office,Concord,New Hampshire,East,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",4,Winter,1,3,3,False,322.59,3,0.0,64.518,107.52999999999999
2013-01-17,Standard Class,Chuck Clark,Home Office,Concord,New Hampshire,East,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,4,Winter,1,3,3,False,29.99,1,0.0,13.1956,29.99
2013-01-17,Standard Class,Chuck Clark,Home Office,Concord,New Hampshire,East,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,4,Winter,1,3,3,False,371.97,3,0.0,66.9546,123.99000000000001
2011-09-17,Standard Class,Anthony Garverick,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4,Autumn,9,5,37,False,5.892,4,0.7,-4.1244,1.473
2014-12-01,Second Class,Harold Pawlan,Home Office,New York City,New York,East,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',2,Winter,12,0,49,False,68.472,3,0.2,23.1093,22.823999999999998
2014-12-01,Second Class,Harold Pawlan,Home Office,New York City,New York,East,Furniture,Chairs,SAFCO Arco Folding Chair,2,Winter,12,0,49,False,1242.9,5,0.1,262.39,248.58
2012-10-09,Standard Class,Dave Kipp,Consumer,Springfield,Virginia,South,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",4,Autumn,10,1,41,False,30.84,2,0.0,8.3268,15.42
2014-12-24,Same Day,Gary Zandusky,Consumer,San Francisco,California,West,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",0,Winter,12,2,52,False,13.48,4,0.0,5.9312,3.37
2013-10-23,First Class,Peter McVee,Home Office,Detroit,Michigan,Central,Furniture,Furnishings,Eldon 200 Class Desk Accessories,2,Autumn,10,2,43,False,31.4,5,0.0,10.048,6.279999999999999
2011-04-29,Standard Class,Lauren Leatherbury,Consumer,Rochester,New York,East,Furniture,Furnishings,Dax Clear Box Frame,5,Spring,4,4,17,False,17.46,2,0.0,5.9364,8.73
2012-04-25,Second Class,Jill Stevenson,Corporate,Los Angeles,California,West,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3,Spring,4,2,17,False,13.944,3,0.2,4.5318,4.648000000000001
2014-06-27,Standard Class,Olvera Toch,Consumer,San Diego,California,West,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,6,Summer,6,4,26,False,83.76,12,0.0,1.6752,6.98
2014-10-15,Standard Class,Ed Ludwig,Home Office,Columbia,Maryland,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",5,Autumn,10,2,42,False,37.66,7,0.0,18.4534,5.38
2011-12-09,Standard Class,Cyma Kinney,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1987,7,Winter,12,4,49,False,34.68,6,0.0,16.9932,5.78
2014-06-21,Standard Class,Jeremy Ellison,Consumer,New Rochelle,New York,East,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,6,Summer,6,5,25,False,149.95,5,0.0,14.995,29.99
2014-06-21,Standard Class,Jeremy Ellison,Consumer,New Rochelle,New York,East,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,6,Summer,6,5,25,False,51.312,3,0.2,18.6006,17.104
2014-06-27,First Class,Tracy Hopkins,Home Office,Detroit,Michigan,Central,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",1,Summer,6,4,26,False,4.54,1,0.0,2.043,4.54
2014-06-27,First Class,Tracy Hopkins,Home Office,Detroit,Michigan,Central,Office Supplies,Art,Fluorescent Highlighters by Dixon,1,Summer,6,4,26,False,15.92,4,0.0,5.4128,3.98
2014-06-27,First Class,Tracy Hopkins,Home Office,Detroit,Michigan,Central,Technology,Phones,Nortel Networks T7316 E Nt8 B27,1,Summer,6,4,26,False,543.92,8,0.0,135.98,67.99
2013-11-11,First Class,Pamela Coakley,Corporate,San Francisco,California,West,Office Supplies,Storage,File Shuttle I and Handi-File,2,Autumn,11,0,46,True,155.82,7,0.0,42.0714,22.259999999999998
2013-11-11,First Class,Pamela Coakley,Corporate,San Francisco,California,West,Office Supplies,Binders,Binding Machine Supplies,2,Autumn,11,0,46,True,70.008,3,0.2,24.5028,23.336
2013-10-04,Second Class,Hunter Lopez,Consumer,Houston,Texas,Central,Office Supplies,Envelopes,Staples,3,Autumn,10,4,40,False,15.648,2,0.2,5.0856,7.824
2011-09-09,Standard Class,Maribeth Schnelling,Consumer,Detroit,Michigan,Central,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,6,Autumn,9,4,36,False,103.6,7,0.0,51.8,14.799999999999999
2014-10-30,Second Class,George Bell,Corporate,Auburn,New York,East,Office Supplies,Paper,Things To Do Today Pad,2,Autumn,10,3,44,False,46.96,8,0.0,22.5408,5.87
2013-04-11,First Class,Justin Ritter,Corporate,Springfield,Ohio,East,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,2,Spring,4,3,15,False,8.904,2,0.7,-6.5296,4.452
2014-11-12,First Class,Tamara Dahlen,Consumer,Garland,Texas,Central,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2,Autumn,11,2,46,False,10.44,5,0.2,3.393,2.088
2014-11-12,First Class,Tamara Dahlen,Consumer,Garland,Texas,Central,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,2,Autumn,11,2,46,False,18.336,4,0.8,-32.088,4.584
2014-09-16,First Class,Dave Brooks,Consumer,Chicago,Illinois,Central,Technology,Phones,Avaya 5420 Digital phone,2,Autumn,9,1,38,False,323.976,3,0.2,20.2485,107.992
2013-04-09,Standard Class,Logan Currie,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1923,4,Spring,4,1,15,False,20.04,3,0.0,9.6192,6.68
2013-04-09,Standard Class,Logan Currie,Consumer,Los Angeles,California,West,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,4,Spring,4,1,15,False,64.96,2,0.0,2.5984,32.48
2013-04-09,Standard Class,Logan Currie,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1931,4,Spring,4,1,15,False,12.96,2,0.0,6.2208,6.48
2014-12-31,Standard Class,Patrick O'Donnell,Consumer,New York City,New York,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",4,Winter,12,2,1,False,323.136,4,0.2,12.1176,80.784
2014-12-31,Standard Class,Patrick O'Donnell,Consumer,New York City,New York,East,Technology,Phones,Gear Head AU3700S Headset,4,Winter,12,2,1,False,90.93,7,0.0,2.7279,12.99
2014-12-31,Standard Class,Patrick O'Donnell,Consumer,New York City,New York,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,4,Winter,12,2,1,False,52.776,3,0.2,19.791,17.592000000000002
2014-09-03,Standard Class,Bill Eplett,Home Office,Jackson,Michigan,Central,Technology,Phones,Polycom CX600 IP Phone VoIP phone,5,Autumn,9,2,36,False,1199.8,4,0.0,323.946,299.95
2014-09-03,Standard Class,Bill Eplett,Home Office,Jackson,Michigan,Central,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,5,Autumn,9,2,36,False,1928.78,7,0.0,829.3754,275.54
2014-09-03,Standard Class,Bill Eplett,Home Office,Jackson,Michigan,Central,Office Supplies,Storage,Fellowes High-Stak Drawer Files,5,Autumn,9,2,36,False,352.38,2,0.0,81.0474,176.19
2012-05-31,Standard Class,Sample Company A,Home Office,Norwich,Connecticut,East,Furniture,Furnishings,3M Hangers With Command Adhesive,7,Spring,5,3,22,False,22.2,6,0.0,9.102,3.6999999999999997
2014-11-28,First Class,Brian Moss,Corporate,Milwaukee,Wisconsin,Central,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",2,Autumn,11,4,48,False,46.94,1,0.0,19.2454,46.94
2014-11-28,First Class,Brian Moss,Corporate,Milwaukee,Wisconsin,Central,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,2,Autumn,11,4,48,False,143.73,9,0.0,56.0547,15.969999999999999
2011-06-15,Standard Class,Kelly Lampkin,Corporate,San Antonio,Texas,Central,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",6,Summer,6,2,24,False,99.918,2,0.3,-18.5562,49.959
2011-06-15,Standard Class,Kelly Lampkin,Corporate,San Antonio,Texas,Central,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,6,Summer,6,2,24,False,797.944,4,0.3,-56.996,199.486
2011-06-15,Standard Class,Kelly Lampkin,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,6,Summer,6,2,24,False,8.568,3,0.8,-14.5656,2.856
2013-03-06,Standard Class,Rob Williams,Corporate,Dallas,Texas,Central,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,6,Spring,3,2,10,False,149.352,3,0.2,50.4063,49.784
2013-03-06,Standard Class,Rob Williams,Corporate,Dallas,Texas,Central,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,6,Spring,3,2,10,False,12.992,1,0.2,-0.812,12.992
2011-12-05,Standard Class,Roy Collins,Consumer,Alexandria,Virginia,South,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,7,Winter,12,0,49,False,24.56,2,0.0,6.8768,12.28
2012-04-11,Standard Class,Sanjit Engle,Consumer,New York City,New York,East,Technology,Accessories,Maxell 4.7GB DVD-R,4,Spring,4,2,15,False,85.14,3,0.0,34.9074,28.38
2012-04-11,Standard Class,Sanjit Engle,Consumer,New York City,New York,East,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,4,Spring,4,2,15,False,21.99,1,0.0,10.5552,21.99
2012-04-11,Standard Class,Sanjit Engle,Consumer,New York City,New York,East,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,4,Spring,4,2,15,False,406.6,5,0.0,113.848,81.32000000000001
2013-09-16,Standard Class,Adam Hart,Corporate,New York City,New York,East,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,5,Autumn,9,0,38,False,841.568,2,0.2,294.5488,420.784
2011-09-13,First Class,Jessica Myrick,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1985,3,Autumn,9,1,37,False,15.552,3,0.2,5.4432,5.184
2011-09-13,First Class,Jessica Myrick,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Hypercom P1300 Pinpad,3,Autumn,9,1,37,False,252.0,5,0.2,53.55,50.4
2012-10-05,Standard Class,Joel Jenkins,Home Office,Springfield,Virginia,South,Office Supplies,Art,Newell 324,4,Autumn,10,4,40,False,46.2,4,0.0,12.936,11.55
2012-10-05,Standard Class,Joel Jenkins,Home Office,Springfield,Virginia,South,Office Supplies,Appliances,Holmes Odor Grabber,4,Autumn,10,4,40,False,28.84,2,0.0,9.5172,14.42
2014-04-15,First Class,Alan Barnes,Consumer,Toledo,Ohio,East,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,3,Spring,4,1,16,False,14.592,3,0.2,2.5536,4.864
2014-04-15,First Class,Alan Barnes,Consumer,Toledo,Ohio,East,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",3,Spring,4,1,16,False,89.856,3,0.2,21.3408,29.951999999999998
2014-04-15,First Class,Alan Barnes,Consumer,Toledo,Ohio,East,Office Supplies,Paper,Xerox 196,3,Spring,4,1,16,False,13.872,3,0.2,5.0286,4.624
